distance,duration
332.231761,0.391000
367.246281,0.206000
872.749394,0.441000
55.556349,0.141000
369.522834,0.289000
371.900737,0.435000
399.485809,0.188000
545.880039,0.463000
447.546248,0.543000
436.007433,0.589000
346.940463,0.364000
214.580736,0.269000
253.353869,0.358000
190.154329,0.270000
495.016489,0.342000
467.954526,0.349000
850.842396,0.462000
711.686509,0.431000
124.355339,0.219000
245.418882,0.305000
907.869477,0.609000
721.916503,0.504000
697.981802,0.540000
438.152574,0.245000
61.727922,0.151000
306.702211,0.388000
703.392835,0.534000
162.234164,0.159000
303.710678,0.488000
113.277699,0.145000
724.162966,0.381000
648.508489,0.538000
134.156419,0.182000
484.105474,0.577000
551.621734,0.483000
367.458370,0.254000
341.948308,0.262000
372.102334,0.228000
534.005551,0.321000
454.690565,0.353000
219.597980,0.403000
216.669048,0.454000
650.189967,0.551000
198.940173,0.238000
951.354687,0.447000
677.079310,0.667000
405.743976,0.301000
496.444092,0.312000
86.313708,0.170000
841.838882,0.836000
448.737189,0.314000
326.934025,0.249000
270.974404,0.167000
743.476528,0.370000
500.990909,0.333000
448.572559,0.435000
172.213203,0.498000
838.021911,0.428000
412.062881,0.483000
514.439406,0.584000
548.321161,0.384000
154.426407,0.192000
460.404790,0.297000
206.459062,0.287000
119.183766,0.295000
526.723906,0.398000
376.184261,0.336000
889.958150,0.753000
165.468037,0.255000
404.877954,0.360000
133.213203,0.192000
323.870058,0.386000
545.361133,0.400000
466.575092,0.291000
105.564164,0.161000
287.598316,0.203000
343.380160,0.368000
16.828427,0.124000
793.992585,0.460000
418.973089,0.369000
201.532533,0.222000
372.176290,0.279000
527.482167,0.350000
705.987460,0.436000
1132.147383,0.652000
224.112698,0.441000
186.556349,0.426000
351.577785,0.448000
234.697957,0.235000
155.128462,0.155000
647.177484,0.605000
623.114003,0.501000
454.372375,0.521000
944.941548,0.475000
602.941828,0.379000
293.324950,0.673000
507.691356,0.351000
597.694392,0.438000
431.577865,0.574000
652.990124,0.602000
418.536579,0.376000
578.206849,0.440000
454.945381,0.327000
386.980852,0.475000
49.242641,0.097000
69.142136,0.159000
186.827475,0.258000
83.727922,0.201000
319.929502,0.367000
147.820902,0.313000
53.828427,0.223000
147.371631,0.334000
149.455844,0.307000
129.442699,0.194000
140.970563,0.279000
127.627417,0.178000
124.642757,0.123000
114.135563,0.226000
1121.765732,0.564000
118.112698,0.163000
160.627417,0.208000
157.035058,0.291000
157.142136,0.481000
32.071068,0.140000
240.185742,0.199000
182.627417,0.332000
75.485281,0.183000
216.958660,0.224000
271.911688,0.663000
1265.653732,0.599000
286.304279,0.284000
137.335621,0.272000
549.659561,0.599000
550.189957,0.640000
353.663997,0.400000
149.843767,0.178000
495.316064,0.325000
983.700556,0.812000
522.066618,0.406000
144.257980,0.165000
143.215398,0.122000
137.507194,0.164000
115.685339,0.177000
115.727922,0.150000
127.313180,0.295000
183.923882,0.235000
1006.840436,0.578000
122.071782,0.100000
69.899495,0.119000
178.736689,0.280000
129.313708,0.279000
153.814330,0.171000
96.656854,0.177000
178.713825,0.277000
128.284271,0.164000
160.574163,0.204000
1147.727369,0.533000
227.733543,0.363000
559.425103,0.426000
195.862533,0.278000
376.964566,0.250000
390.922929,0.438000
269.749834,0.280000
319.498717,0.292000
58.322476,0.073000
300.683445,0.213000
129.270598,0.158000
428.576938,0.450000
352.301805,0.347000
509.542742,0.411000
421.314569,0.624000
635.052830,0.408000
245.762980,0.276000
276.127376,0.261000
423.724258,0.344000
245.626765,0.192000
215.154329,0.337000
348.231731,0.387000
261.437648,0.321000
256.308668,0.291000
260.322133,0.219000
227.426407,0.350000
165.449271,0.242000
181.325902,0.375000
107.727922,0.169000
555.818647,0.561000
572.561370,0.474000
108.597980,0.124000
226.390397,0.355000
195.736161,0.169000
133.627417,0.341000
259.833943,0.240000
126.944562,0.106000
739.934172,0.400000
665.628483,0.609000
380.997144,0.471000
436.041921,0.546000
252.958939,0.291000
491.494404,0.352000
594.404954,0.573000
440.398838,0.304000
28.414214,0.136000
267.558834,0.297000
263.816824,0.208000
199.253882,0.205000
533.560356,0.551000
487.727584,0.348000
183.183766,0.308000
412.356892,0.342000
302.237362,0.210000
261.095454,0.414000
225.425455,0.306000
335.074794,0.282000
212.172815,0.225000
204.834048,0.262000
742.168994,0.736000
329.637188,0.326000
591.082719,0.373000
538.519107,0.372000
1045.718111,0.648000
662.782067,0.493000
209.590455,0.216000
562.353353,0.573000
442.962766,0.252000
214.065737,0.282000
102.526912,0.171000
131.627417,0.257000
350.524672,0.180000
684.923497,0.649000
551.266551,0.437000
732.477531,0.484000
283.530072,0.330000
83.485281,0.193000
67.242641,0.306000
68.384776,0.109000
625.154768,0.486000
65.135563,0.249000
187.962086,0.368000
316.502587,0.304000
170.183766,0.343000
132.941125,0.207000
285.156533,0.232000
644.372123,0.477000
594.394542,0.366000
563.980344,0.406000
265.617988,0.268000
503.314639,0.764000
737.001704,0.418000
413.666692,0.486000
116.698485,0.217000
276.404541,0.274000
545.413852,0.513000
424.720194,0.288000
194.189387,0.253000
680.174798,0.411000
698.000358,0.430000
75.727922,0.196000
853.846261,0.457000
751.413161,0.586000
84.485281,0.142000
753.762615,0.468000
146.421076,0.197000
657.141290,0.446000
642.766080,0.576000
91.627417,0.176000
334.122046,0.356000
230.476804,0.272000
373.072610,0.444000
106.213203,0.208000
213.584834,0.318000
79.313708,0.207000
121.630853,0.102000
321.347814,0.432000
196.532533,0.356000
347.961366,0.333000
226.762980,0.227000
416.438600,0.747000
483.121104,0.356000
187.620844,0.383000
266.427034,0.242000
434.495570,0.719000
272.379456,0.206000
125.820902,0.187000
464.015920,0.425000
226.655902,0.260000
292.670290,0.353000
330.545469,0.411000
123.597980,0.245000
14.414214,0.056000
166.319329,0.261000
347.374001,0.419000
167.153377,0.174000
122.012193,0.157000
435.320220,0.303000
230.212251,0.298000
698.121988,0.608000
492.876373,0.353000
248.463659,0.294000
183.099553,0.181000
253.034396,0.277000
604.677753,0.432000
266.426407,0.514000
502.546154,0.457000
209.878825,0.227000
827.423440,0.654000
517.424575,0.429000
90.899495,0.249000
440.953329,0.503000
209.449271,0.273000
317.319339,0.333000
506.514033,0.352000
285.487238,0.244000
80.213203,0.171000
482.023483,0.305000
200.927980,0.245000
262.975111,0.215000
862.143475,0.606000
332.375357,0.256000
462.510305,0.388000
129.090842,0.153000
390.584506,0.511000
538.209436,0.379000
204.850499,0.259000
181.849387,0.301000
573.766374,0.437000
538.802566,0.363000
173.342194,0.158000
214.284271,0.346000
357.637426,0.292000
499.640852,0.562000
418.736011,0.347000
848.612942,0.518000
447.895347,0.462000
245.761790,0.213000
383.704395,0.423000
746.027926,0.505000
10.000000,0.056000
742.800887,0.769000
279.577310,0.607000
248.348766,0.548000
626.801137,0.385000
253.384776,0.413000
606.183434,0.570000
849.057927,0.559000
878.463857,0.885000
394.068324,0.404000
533.776901,0.419000
151.627417,0.295000
418.522834,0.402000
712.650210,0.615000
346.850858,0.448000
252.107368,0.296000
622.540658,0.462000
126.556349,0.225000
484.895501,0.360000
937.316964,0.535000
293.691634,0.322000
465.022227,0.405000
104.449271,0.175000
142.497475,0.222000
155.899495,0.197000
518.789179,0.490000
624.596520,0.404000
181.183766,0.404000
348.581988,0.338000
194.768601,0.399000
358.676656,0.339000
293.633038,0.469000
387.998686,0.424000
288.340300,0.332000
246.415321,0.109000
159.769553,0.294000
168.142136,0.343000
166.814330,0.178000
225.881299,0.282000
91.727922,0.153000
258.352627,0.254000
302.065970,0.198000
739.604168,0.678000
571.117530,0.552000
247.911688,0.379000
366.640034,0.483000
233.668530,0.193000
52.071068,0.102000
96.485281,0.209000
69.828427,0.269000
256.277699,0.402000
960.875614,0.469000
169.254834,0.315000
570.676501,0.473000
146.556349,0.213000
355.931696,0.416000
570.922069,0.462000
846.842165,0.587000
251.745456,0.184000
75.727922,0.390000
456.539592,0.264000
479.461383,0.439000
164.811183,0.227000
800.610378,0.633000
93.313708,0.223000
271.585404,0.260000
293.536249,0.319000
573.140832,0.480000
420.944562,0.426000
213.497475,0.363000
382.303471,0.316000
193.380398,0.151000
145.213203,0.225000
63.678767,0.135000
349.650057,0.297000
67.727922,0.174000
99.213203,0.228000
780.338798,0.559000
510.162222,0.500000
474.536296,0.560000
254.318377,0.316000
482.662400,0.447000
307.244463,0.282000
121.556349,0.300000
111.656854,0.427000
39.485281,0.077000
464.435726,0.242000
328.630181,0.547000
278.140578,0.259000
132.785844,0.151000
204.721349,0.253000
691.171422,0.659000
160.970900,0.157000
448.436044,0.375000
149.041631,0.240000
150.136599,0.081000
326.240736,0.518000
300.855194,0.279000
153.769553,0.278000
373.627603,0.353000
1265.728059,0.701000
589.530151,0.389000
588.589822,0.505000
79.721349,0.222000
1007.272688,0.650000
108.083261,0.163000
312.220801,0.236000
526.389941,0.406000
268.249983,0.172000
427.120699,0.441000
489.650673,0.281000
174.512814,0.186000
284.093140,0.334000
215.277460,0.269000
194.639610,0.250000
524.824638,0.232000
213.083261,0.583000
364.751357,0.432000
247.864727,0.295000
750.660816,0.531000
249.243883,0.393000
751.203985,0.436000
658.804546,0.547000
223.521871,0.191000
606.721539,0.414000
186.747930,0.259000
554.944192,0.283000
366.480241,0.344000
776.337320,0.524000
76.727922,0.118000
727.435168,0.496000
874.616446,0.655000
280.793939,0.351000
697.147347,0.441000
117.213203,0.293000
515.069888,0.481000
450.276095,0.424000
