distance,duration
260.645375,0.306997
178.348766,0.292973
56.414214,0.981004
1403.880709,1.637001
281.692902,0.153997
98.970563,0.146000
533.259803,0.581003
96.242641,0.193004
795.080858,0.809997
314.860535,0.390008
158.270174,0.286999
140.183766,0.207994
541.951897,0.356993
485.279867,0.523004
267.334669,0.467003
319.485281,1.047008
222.584834,0.227000
185.384776,0.667988
352.012193,0.840006
120.828427,0.496005
225.542542,0.226996
349.597712,0.188997
1348.523057,2.542017
309.983998,0.416000
154.171863,0.161012
624.764408,0.461995
316.696448,0.178989
700.183004,0.447991
438.912607,0.352001
123.792417,0.367997
185.827475,0.224001
79.792417,0.267998
479.045388,0.494049
239.768611,0.210983
465.901607,0.535992
110.721349,0.231012
480.231318,0.706999
335.205679,0.897998
731.536921,0.875999
529.956465,1.002002
595.704500,0.409991
307.390188,0.181000
283.601126,0.326005
589.593030,0.395989
640.336689,0.702994
886.700022,0.656009
470.260150,0.692997
546.085756,0.446989
304.981286,0.461984
377.865151,0.391992
571.335911,0.763006
564.699727,1.009000
92.242641,0.727007
244.870058,1.865001
916.893552,0.929003
507.680299,0.703009
3865.813475,6.766024
146.556349,0.316002
647.438422,0.404994
502.497371,0.255003
294.780794,0.469999
1428.326131,0.880992
801.918195,0.625996
92.970563,0.226992
177.788039,0.179998
756.150810,0.629003
101.455844,0.156001
315.012089,0.654941
81.071068,0.193006
81.242641,0.443998
365.627361,0.351998
541.205679,0.883997
433.209539,0.500998
331.648273,0.378987
1071.454151,1.198982
131.656854,0.508999
58.000000,0.488991
435.586367,1.274993
1082.682422,0.911997
266.529106,0.311998
398.278070,0.324997
132.071068,0.209997
751.221918,2.678987
76.378204,0.102997
144.242641,0.701998
